"año"	"cargo"	"fase"	"lamina"	"referencia"	"uso"	"espesor"	"estaño"	"costo"
"957"	2015	"Litográfica"	"PP"	"R"	"C300X407R"	"PALMITO"	"15"	"PP"	693.3014055
"958"	2015	"Litográfica"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	279.269930327296
"959"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.17X900X996"	"DR8"	"20"	"C"	243.023959053352
"960"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.22X848X971"	"T5"	"20"	"C"	176.570365
"961"	2015	"Litográfica"	"PT"	"TAPA"	"T300"	"SARDINA"	"18"	"T"	43.8518497796085
"962"	2015	"Litográfica"	"PT"	"L"	"E211X106L"	"ATUN"	"16"	"T"	88.315457
"963"	2015	"Corte"	"PP"	"OTROS"	"0.23X964X769,75"	"T3"	"NPI"	"PP"	1148.96455
"964"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.21X903X917"	"T5"	"NPI"	"PP"	4.427386
"965"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.20X833X1052"	"T3"	"20"	"C"	60.389804099318
"966"	2015	"Sanitarios Soldadura"	"PT"	"OTROS"	"C404X414MF"	"PINT.E"	"17"	"A"	16.227169
"967"	2015	"Litográfica"	"PT"	"TAPA"	"T214"	"SARDINA"	"18"	"T"	43.109002399379
"968"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.18X817X736"	"DR8"	"NPI"	"PP"	395.889457
"969"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T603"	"ATUN"	"26"	"T"	814.066237488644
"970"	2015	"Litográfica"	"PP"	"R"	"C610X708R"	"PINT.E"	"NPI"	"PP"	21.007941
"971"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.24X733X971"	"T5"	"NPI"	"C"	160.279333
"972"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C211/209X400R"	"VEGETALES"	"18"	"B"	384.061087
"973"	2015	"Comercialización"	"PT"	"L"	"E307X110L"	"ATUN"	"16"	"T"	2.082334999614
"974"	2015	"Sanitarios Embutidos"	"PT"	"L"	"E307X113L"	"ATUN"	"16"	"T"	45.908835
"975"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C401/315X411R"	"PALMITO"	"17"	"B"	81.086078
"976"	2015	"Litográfica"	"PT"	"R"	"C603X700R"	"PALMITO"	"28"	"A"	29.6758077626388
"977"	2015	"Litográfica"	"PP"	"L"	"E307X110.5L"	"ATUN"	"16"	"PP"	1819.54427
"978"	2015	"Tapas Bebidas"	"PT"	"TAPA"	"TC-P"	"PVC-NM"	"22"	"T"	343.2692535
"979"	2015	"Litográfica"	"PP"	"L"	"E307X110.5L"	"ATUN"	"16"	"PP"	105.34752
"980"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T315"	"PALMITO"	"22"	"T"	21.4498282666556
"981"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.17X900X942"	"DR8"	"20"	"C"	66.875862053352
"982"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.17X900X1037"	"DR8"	"20"	"C"	53.240885099318
"983"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C401/315X208L"	"ATUN"	"17"	"B"	1.041000327296
"984"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C307X110.5L"	"ATUN"	"17"	"A"	598.440832
"985"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T315"	"PALMITO"	"22"	"T"	44.9616615956288
"986"	2015	"Litográfica"	"PT"	"L"	"E307X112L"	"ATUN"	"16"	"T"	182.844322
"987"	2015	"Servicios Generales"	"PT"	"TAPA"	"T307EO"	"ATUN"	"22"	"T"	422.2157946114
"988"	2015	"Linea General Otros"	"PT"	"OTROS"	"CJ"	"F"	"16"	"B"	83.499906327296
"989"	2015	"Compras e Importaciones"	"PT"	"TAPA"	"TOVAL16"	"SARDINA"	"23"	"T"	5850.5228193273
"990"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.18X851X831"	"DR8"	"NPI"	"C"	19.297779099318
"991"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.20X893X902.6"	"T4"	"NPI"	"C"	86.279122099318
"992"	2015	"Litográfica"	"PT"	"L"	"E307X112L"	"ATUN"	"16"	"T"	71.446904999614
"993"	2015	"Litográfica"	"PP"	"R"	"C211X106L-308L-413R"	"ATUN"	"18"	"PP"	302.296873
"994"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T214"	"PALMITO"	"18"	"T"	140.75671460125
"995"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T211"	"ATUN"	"20"	"T"	161.304677327296
"996"	2015	"Litográfica"	"PT"	"TAPA"	"T315"	"PALMITO"	"22"	"T"	123.47181949352
"997"	2015	"Comercialización"	"PT"	"L"	"E307X112L"	"ATUN"	"16"	"T"	19.773229999614
"998"	2015	"Litográfica"	"PT"	"TAPA"	"T603"	"ATUN"	"26"	"T"	40.7033054636606
"999"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C211X106L"	"ATUN"	"17"	"A"	105.830226
"1000"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.28X733X971"	"T5"	"20"	"C"	177.404754099318
